_id,Establishment ID,Inspection ID,Establishment Name,Establishment Type,Establishment Address,Establishment Status,Min. Inspections Per Year,Infraction Details,Inspection Date,Severity,Action,Outcome,Amount Fined,Latitude,Longitude,unique_id,area,score
79108,9061523,105023391.0,UNDERHILL MINI MART,Food Store (Convenience/Variety),77 UNDERHILL DR,Pass,1,,2022-08-16,,,,,43.74547,-79.3256,e95918481fe1961d05c991d7413e534a,other,0.5
79110,10231850,105003272.0,UNDERWOOD'S CATERING,Cafeteria - Public Access,15 BENTON RD,Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,2022-07-11,S - Significant,Corrected During Inspection,,,43.70906,-79.4707,4cfbbc3ec5f0091d3540cb800d29ba9f,other,0.255
79115,10747078,105155023.0,UNHOLY DONUTS,Food Take Out,95 MAITLAND ST,Pass,2,,2023-04-18,,,,,43.66462,-79.37998,ae9de833a92349468b2fd7be085ee74f,other,0.5
79120,10780464,105169544.0,UNHOLY DONUTS BAY ST,Bakery,"596 BAY ST, Bldg-1",Pass,2,,2023-05-08,,,,,43.65581,-79.38406,2d5b89d183c8d5c6b669b7deefe9ebee,downtown,0.5
79123,10719802,105056906.0,UNI VARIETY AND FOOD MART,Food Take Out,1156 WARDEN AVE,Pass,2,,2022-10-19,,,,,43.74582,-79.29546,81118a353055908255df3e8b1dbb3366,other,0.5
79124,10730085,105019265.0,UNICORN CAFE,Food Take Out,2036 DANFORTH AVE,Pass,3,Handwashing stations not conveniently accessible by food handlers - Sec. 7(3)(c)   ,2022-08-09,S - Significant,Notice to Comply,,,43.68564,-79.31437,27402d12d7135ee6dc2e734129b62347,other,0.483
79136,10540962,105179733.0,UNICORN DAY CARE,Child Care - Catered,240 AVENUE RD,Pass,3,,2023-05-30,,,,,43.67694,-79.39792,b00118921045b769b5a01ec4b8e130ee,other,0.5
79139,9016884,105192156.0,UNICORN DAY CARE CENTRE TORONTO,Child Care - Catered,454 AVENUE RD,Pass,2,,2023-06-14,,,,,43.68492,-79.40132,57648a6a3676ede18b77a6d47b1adc5b,other,0.5
79140,10345392,105012040.0,UNION,Restaurant,72 OSSINGTON AVE,Pass,2,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ,2022-07-26,M - Minor,Notice to Comply,,,43.64582,-79.41953,4044e890a563ac8503c0c59387d468fb,other,0.627
79145,10613682,105065543.0,UNION CHICKEN,Restaurant,65 FRONT ST W,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2022-11-01,M - Minor,Notice to Comply,,,43.64528,-79.38049,097c44c04f2bf4b84f22eb013c485dbf,downtown,0.393
79153,10662021,105087473.0,UNION MERCADO,Food Store (Convenience/Variety),65 FRONT ST W,Pass,2,Use shelves not of readily cleanable design - Sec. 31,2022-12-13,M - Minor,Notice to Comply,,,43.64528,-79.38049,d30a886a27a2866e603f5c56909f34e7,downtown,0.523
79158,10482389,105069133.0,UNION SOCIAL EATERY,Restaurant,21 ST CLAIR AVE W,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-11-07,M - Minor,Notice to Comply,,,43.68809,-79.39281,f284a7bf6dba7ba587c18ca78b762dbb,other,0.634
79189,10768500,105074244.0,UNIQUE GIFT & CONVENIENCE,Food Store (Convenience/Variety),2 ROPER RD,Pass,1,,2022-11-16,,,,,43.71446,-79.28166,fd9f8512e3eba36b72d289cccb580c20,other,0.5
79190,10789547,105226239.0,UNIQUE PASTRY,Bake Shop,"4750 YONGE ST, Unit-160",Pass,2,,2023-08-09,,,,,43.76048,-79.41103,dd1fb5b5373fe94c1a06f23551b442f4,other,0.5
79192,10767788,105068743.0,UNIQUE RESTAURANT & BAR,Restaurant,1680 ST CLAIR AVE W,Pass,3,,2022-11-07,,,,,43.67479,-79.45844,2c03579e4604374be60a48f64a2005a6,other,0.5
79201,10412938,105090540.0,UNIQUE WONTON,Food Processing Plant,23 MILLIKEN BLVD,Pass,3,,2022-12-20,,,,,43.80414,-79.29508,59f23596026bab0788245b339022d031,other,0.5
79205,10387841,105079366.0,UNISON HEALTH & COMMUNITY SERVICES,Community Kitchen (Meal Program),12 FLEMINGTON RD,Pass,1,,2022-11-25,,,,,43.71953,-79.44496,2a0bac56c169854f347c5aa133524dc3,other,0.5
79206,9016898,105033196.0,UNITED BAKERS DAIRY RESTAURANT,Restaurant,506 LAWRENCE AVE W,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2022-10-06,M - Minor,Notice to Comply,,,43.71972,-79.43146,ece0bc8da341528ba04e55d38f4fe68f,other,0.446
79213,10417646,105052238.0,UNITED IMPORTER INC,Food Depot,325 DEERHIDE CRES,Pass,1,,2022-10-07,,,,,43.74769,-79.53428,d0bec25edc3ee1960f1b8abf59f15121,other,0.5
79214,10291253,105156842.0,UNITED STAR SEAFOOD & SHEIK HALAL FARMS INC,Butcher Shop,"12 STEINWAY BLVD, Unit-18",Pass,2,,2023-04-19,,,,,43.75289,-79.61984,9e2713cc0d1d13bea45a65ebfa312f16,other,0.5
79217,10407032,105063107.0,UNIVERSAL FILIPINO FOODS,Food Take Out,649 MCCOWAN RD,Pass,1,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-10-28,M - Minor,Notice to Comply,,,43.75387,-79.24453,f75181513fefb7b6a0f534ab389139df,other,0.217
79218,10721167,105054755.0,UNIVERSAL MUSIC CANADA,Cocktail Bar / Beverage Room,"80 ATLANTIC AVE, Unit-101",Pass,1,,2022-11-02,,,,,43.63876,-79.42103,09c39856c10486dc284ac2f236b362e7,other,0.5
79220,10460040,105251983.0,UNIVERSITY CITY YMCA CHILDCARE,Child Care - Catered,453 SENTINEL RD,Pass,2,,2023-09-19,,,,,43.76257,-79.49945,97df7e4f3bbef82fb8c52dd4fa8749d1,other,0.5
79221,10570984,105040759.0,UNIVERSITY OF TORONTO ANCILLARY SERVICES-STARBUCKS COFFEE,Restaurant,130 ST GEORGE ST,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2022-09-16,M - Minor,Notice to Comply,,,43.66475,-79.39872,c0107c2d96991658d2fb4874ea3dc701,bloor,0.413
79224,9003428,105086932.0,UNIVERSITY OF TORONTO BANQUET,Restaurant,"89 CHESTNUT ST, Unit-4",Pass,3,,2022-12-12,,,,,43.65425,-79.38523,76eaf579b5a92b222d31729654fd4b85,downtown,0.5
79230,10510712,105058155.0,UNIVERSITY OF TORONTO BOOKSTORE,Food Store (Convenience/Variety),214 COLLEGE ST,Pass,1,,2022-10-19,,,,,43.65894,-79.39675,dc3b9a20417d9afa6422e5da1565c48c,other,0.5
79233,10211509,105173799.0,UNIVERSITY OF TORONTO CHILD CARE,Child Care - Catered,35 CHARLES ST W,Pass,2,,2023-05-15,,,,,43.6682,-79.38751,cae513df7897c5b3486cae176ac96859,bloor,0.5
79235,9093284,105380669.0,UNIVERSITY OF TORONTO EARLY LEARNING CENTRE,Child Care - Catered,7 GLEN MORRIS ST,Pass,3,,2024-05-15,,,,,43.66396,-79.40112,9d7f45327cb11dec8cf8c7c6de1a2a0d,other,0.5
79240,10201229,105179729.0,UNIVERSITY OF TORONTO EARLY LEARNING CENTRE AT OISE,Child Care - Catered,252 BLOOR ST W,Pass,3,Fail to retain records of pest control measures taken for one year - Sec. 13(2),2023-05-26,S - Significant,Notice to Comply,,,43.66789,-79.39837,6b7c2d0ebc9e1803852f6bcd1c298f7c,annex,0.117
79248,9016931,105111249.0,UNIVERSITY SETTLEMENT DAY CARE,Child Care - Food Preparation,23 GRANGE RD,Pass,3,,2023-01-30,,,,,43.65233,-79.39108,e6677d7716a232c6c9d77afe27494ee4,other,0.5
79253,10781574,105176654.0,UNIVERSITY SETTLEMENT RECREATION CENTRE,Other Educational Facility Food Services,23 GRANGE RD,Pass,2,,2023-05-19,,,,,43.65233,-79.39108,06e60821b1f95dc474eed722b1f8112a,other,0.5
79256,10382207,104996040.0,UNO MUSTACHIO,Food Court Vendor,91 FRONT ST E,Pass,2,,2022-06-23,,,,,43.64908,-79.37213,ab1df0946724e569440d4a2bc2d5614b,waterfront,0.5
79264,10792045,105241849.0,UNPLUGGED CAFE & BAR,Restaurant,"4271 SHEPPARD AVE E, Unit-11",Pass,2,,2023-08-31,,,,,43.78554,-79.27566,5c8f833785408813c888d79aa6d5bc59,other,0.5
79265,10592630,105049680.0,UNTITLED BY FLAUNT BOUTIQUE,Refreshment Stand (Stationary),792 QUEEN ST E,Pass,1,,2022-10-03,,,,,43.65976,-79.34704,673c620c3ea4a958a05939e90709ab78,leslieville,0.5
79266,10456835,105084829.0,UPPER BAR (314),Cocktail Bar / Beverage Room,45 MANITOBA DR,Pass,1,,2022-12-07,,,,,43.6358,-79.41509,f995e3e66a88f7ce9c902a1d1f4427f2,other,0.5
79269,10691095,105085169.0,UPPER BEACHES BOURBON HOUSE,Restaurant,"3655 ST CLAIR AVE E, Unit-3",Pass,2,Food premise not maintained to permit sanitary maintenance of ceilings - Sec. 7(1)(d) ,2022-12-07,M - Minor,Notice to Comply,,,43.71843,-79.25076,c79174c88c09f6632068c6f9864c7b6a,other,0.656
79272,9016937,105085846.0,UPPER CANADA COLLEGE CAFETERIA,Cafeteria - Private Access,200 LONSDALE RD,Pass,2,,2022-12-08,,,,,43.6914,-79.40345,dcb17f0a3927d1bc7337e3590c824058,other,0.5
79274,9016938,105085848.0,UPPER CANADA COLLEGE PREP SCHOOL,Cafeteria - Private Access,"220 LONSDALE RD, Unit-1",Pass,2,,2022-12-08,,,,,43.69065,-79.40477,d265b3d3e5643fc1d6c1027b60662760,other,0.5
79276,9016940,105055921.0,UPPER CRUST,Bakery,55 CANARCTIC DR,Pass,1,,2022-10-14,,,,,43.77524,-79.4916,b5a39efbc2a6c43bca4fa38ca4b4dc06,other,0.5
79277,10609992,105022346.0,UPPER DECK,Food Take Out,1 CENTRE ISLAND PK,Pass,3,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ,2022-08-15,S - Significant,Corrected During Inspection,,,43.61522,-79.37728,eeebc385507a98e5b21743451c637150,other,0.645
79282,10814119,105394767.0,520 FRESH BURGER (stand),Food Take Out,1 BLUE JAYS WAY,Pass,2,,2024-06-06,,,,,43.64168,-79.39012,dfa9fa115948e27e83291cf32fcdc505,harbourfront,0.5
79283,10814127,105394815.0,529 UPPER DECK FAVOURITES (conc),Food Take Out,1 BLUE JAYS WAY,Pass,2,,2024-06-06,,,,,43.64168,-79.39012,c89cdcabb72ae23d8c1325370f8c1d94,harbourfront,0.5
79284,10814187,105395082.0,519 UPPER DECK FAVOURITES,Food Take Out,1 BLUE JAYS WAY,Pass,2,,2024-06-06,,,,,43.64168,-79.39012,e331455768a82eca2823d0e6ca22fdf7,harbourfront,0.5
79285,9016942,104996746.0,UPPER YONGE VILLAGE DAY CARE CENTRE,Child Care - Food Preparation,14 ST CLEMENTS AVE,Pass,2,,2022-06-24,,,,,43.71309,-79.40035,342df34edf4f0222511f29e3ab8d3d90,other,0.5
79288,10755764,105086909.0,UPTOWN BBQ,Restaurant,2291 KIPLING AVE,Pass,2,,2022-12-12,,,,,43.7294,-79.5742,e617ab7ea4417b8e3e03b8232ce3d752,other,0.5
79292,10568587,105016662.0,UPTOWN BRIE,Food Take Out,11 CASTLEFIELD AVE,Pass,3,Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c),2022-08-04,S - Significant,Notice to Comply,,,43.71165,-79.39988,049a9463adb3b4c7a60ad5f4a613d62b,other,0.365
79311,10499745,104994484.0,UPTOWN CAFE & EATERY,Restaurant,"5255 YONGE ST, Unit-3",Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-06-22,M - Minor,Notice to Comply,,,43.77213,-79.41294,6318fa1cbe94b33a7cb282eb9973f730,other,0.63
79316,10369889,104996474.0,UPTOWN CHURRASQUEIRA,Food Take Out,"2300 FINCH AVE W, Unit-67",Pass,3,,2022-06-24,,,,,43.75362,-79.54227,589b4634885eebd636147f4fd426616f,other,0.5
79329,10675543,105143718.0,UPTOWN YONGE PRESCHOOL & CHILD DEVELOPMENT CENTRE,Child Care - Catered,1 LORD SEATON RD,Pass,2,,2023-03-27,,,,,43.75244,-79.40723,92b45e6bc67f3cd0dafea3b580074743,other,0.5
79332,10747481,105121838.0,YO! TEA,Food Take Out,"1800 SHEPPARD AVE E, Unit-1094",Pass,2,,2023-02-15,,,,,43.77775,-79.3445,f0febf8e426f7308b8e29e9d643dd2e5,other,0.5
79334,9016950,105151641.0,URBAN FARE CATERING,Food Caterer,1415 BATHURST ST,Pass,3,,2023-04-11,,,,,43.68141,-79.41723,b382063e4a63b8e289281cbb84287c5c,other,0.5
79338,10641341,104972293.0,URBAN HAKKA,Restaurant,3305 YONGE ST,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-10-21,M - Minor,Notice to Comply,,,43.73024,-79.40323,83608e25c8320bde3bd1016a93eadd7d,other,0.598
79372,10600106,105020495.0,URBAN HOUSE,Restaurant,718 QUEEN ST E,Pass,3,Fail to protect against entry of pests - Sec. 13(1),2022-08-10,M - Minor,Notice to Comply,,,43.65912,-79.34964,3e330c705fd1a76379c062740acf3e2a,leslieville,0.412
79381,10767424,105066024.0,URBAN QUEEN EVENT SPACE,Banquet Facility,2979 LAKE SHORE BLVD W,Pass,1,,2022-11-02,,,,,43.60017,-79.50695,dea168da198a98a1d382a6d08fa583e9,other,0.5
79383,10622242,105053547.0,URBAN SQUASH TORONTO,Community Kitchen (Meal Program),"75 CARL HALL RD, Unit-15",Pass,1,,2022-10-11,,,,,43.74762,-79.4751,6c828a4f4940ded9bd98d2a28af0f405,other,0.5
79384,10629540,105091635.0,URBAN THAI,Restaurant,415 PARLIAMENT ST,Pass,3,Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ,2022-12-22,M - Minor,Notice to Comply,,,43.66247,-79.3671,765bf2b03581dd9021126c7f07219a6d,other,0.603
79395,10754774,105084775.0,URLA FINE FOODS,Supermarket,77 SAMOR RD,Pass,3,,2022-12-07,,,,,43.71688,-79.46161,b7f87f217b37638e8a1f572ae257b9dd,other,0.5
79414,10785137,105198326.0,USAGI SUSHI,Food Take Out,1984 BLOOR ST W,Pass,2,,2023-06-22,,,,,43.65311,-79.46852,e5aaa0f37fd8d5ba3b7271b6b3f27e83,other,0.5
79417,10780635,105170595.0,USLURPNOODLE,Food Take Out,189 DUNDAS ST W,Pass,3,,2023-05-09,,,,,43.65703,-79.37403,355a75e2bc1d362d6784a271808a3631,other,0.5
79425,10515728,105104052.0,UTOPIA,Restaurant,586 COLLEGE ST,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2023-01-17,M - Minor,Notice to Comply,,,43.65531,-79.41345,c08e083d01b8003db64eb593a885f460,littleitaly,0.639
79437,10795287,105261617.0,UTOPIA WAFFLE,Food Take Out,7 RONCESVALLES AVE,Pass,2,,2023-10-06,,,,,43.63902,-79.44621,6ae46f4e3cc09503194bc3a4280b5ae7,other,0.5
79439,10199369,105071654.0,UTSAV INDIAN CUISINE,Restaurant,69 YORKVILLE AVE,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-11-10,M - Minor,Notice to Comply,,,43.67094,-79.3909,55962a9c36dc212a2c3cea47af719def,bloor,0.614
79445,10743499,105075863.0,UTSU FOOD BANK,Food Bank,"230 COLLEGE ST, Rm-136",Pass,2,,2022-11-18,,,,,43.65866,-79.39796,b4888cdf5dd97476a4bfdb1a7938f6f8,kensington,0.5
79448,10751138,105142529.0,UZ AFGHAN AUTHENTIC CUISINE,Food Take Out,3143 EGLINTON AVE E,Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,2023-03-23,S - Significant,Corrected During Inspection,,,43.74189,-79.22243,6b9bb781e089c8bdb7f21fd73e06ce7c,other,0.272
79450,10481662,105044450.0,Ume Fashion Sushi,Restaurant,1732 KINGSTON RD,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-09-22,M - Minor,Notice to Comply,,,43.69304,-79.26264,f2a88458089d5cb62c649fbf2612289e,other,0.226
79454,10661345,105067811.0,Uncle Bob's (RAWF 2024),Food Take Out,100 PRINCES BLVD,Pass,2,,2022-11-04,,,,,43.63501,-79.41119,bf55b7f21fde98bc43d5122b69be114d,other,0.5
79456,10609960,105096198.0,Unique Ginseng,Food Processing Plant,"100 SILVER STAR BLVD, Unit-202",Pass,1,Fail to protect against entry of pests - Sec. 13(1),2023-01-06,M - Minor,Notice to Comply,,,43.80576,-79.29254,c9a27929569de2d0e2bc2278d2aedd14,other,0.42
79457,10553317,105047348.0,United Marketing & J B Enterprises Inc.,Food Processing Plant,"291 PROGRESS AVE, Unit-A",Pass,1,,2022-10-17,,,,,43.77301,-79.27045,800a621a71b1a4f5004c5594fd5d4cd8,other,0.5
79460,10597517,105111740.0,Urban Kitchen,Restaurant,"155 GORDON BAKER RD, Unit-116",Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2023-01-31,M - Minor,Notice to Comply,,,43.80446,-79.34405,190e34faa5f0e920273233f6b13f59e8,other,0.651
79466,10438702,104997158.0,Uthaya's Supermarket,Supermarket,"5010 STEELES AVE W, UNIT - 9-10",Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-06-27,M - Minor,Notice to Comply,,,43.75962,-79.59301,299a6ce1d547d3e23ad86baa40da2692,other,0.247
79475,10671006,105022863.0,V CARE RETIREMENT HOME INC,Retirement Homes(Licensed),1 DARBY CRT,Pass,3,,2022-08-15,,,,,43.81882,-79.2063,e98a3b50d5c19402f80c63d3f7e6db84,other,0.5
79481,10527011,105174483.0,V'S CARIBBEAN RESTAURANT,Restaurant,1221 WESTON RD,Pass,2,,2023-05-16,,,,,43.68829,-79.49241,f2a39c9efc85ff7a26d2fa658b83cffd,other,0.5
79484,10557625,105008883.0,V'S SCHNITZEL HOUSE,Restaurant,448 BROWNS LINE,Pass,2,,2022-07-28,,,,,43.60219,-79.5458,06e2af25a4bdf6a70d2967134a166646,other,0.5
79488,9016968,105091454.0,V.P. ST. CLAIR LUCKY LOTTO CONVENIENCE,Food Store (Convenience/Variety),1103 VICTORIA PARK AVE,Pass,1,,2022-12-22,,,,,43.70846,-79.29566,bcfdc961dcb249686410db1b6f6f9ad5,other,0.5
79489,10448902,,V8 CONVENIENCE & VARIETY,Food Store (Convenience/Variety),118 DAWES RD,Pass,1,,,,,,,43.69264,-79.29743,b170e0ea4f7186881281fe7585b84265,other,0.5
79490,10739356,105030348.0,VAGABONDO RESTO BAR,Restaurant,"310 FRONT ST W, Unit-310A",Pass,3,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2022-09-20,S - Significant,Corrected During Inspection,,,43.64367,-79.39002,5c5be24830af76589835af5171f1ca15,other,0.253
79506,10722937,105149070.0,VAGUEIRA GRILL,Restaurant,835 RUNNYMEDE RD,Pass,2,,2023-04-04,,,,,43.66992,-79.4833,39d5af62db1d9f6cdd3efd66fb36a676,other,0.5
79508,10473567,105096764.0,VALANIMMAN THAI CUISINE,Restaurant,2451 LAKE SHORE BLVD W,Pass,3,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2023-01-09,M - Minor,Notice to Comply,,,43.61338,-79.48918,594e113bebbed4eed1cc6fbcf194491b,other,0.212
79513,10397002,105023331.0,VALENS RESTAURANT,Restaurant,19 BALDWIN ST,Pass,2,OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ,2022-08-16,S - Significant,Corrected During Inspection,,,43.65606,-79.39297,82a370ad176fbdb7484aa6020082bc54,other,0.439
79524,10763754,105038296.0,VALIONA,Food Caterer,"2727 STEELES AVE W, Unit-101",Pass,2,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ,2022-09-13,M - Minor,Notice to Comply,,,43.78237,-79.48933,d2ef9eae61a7151fff6145194242794a,other,0.658
79529,10356752,105012989.0,VALLEY FARM PRODUCE,Food Store (Convenience/Variety),5230 DUNDAS ST W,Pass,1,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-07-27,M - Minor,Notice to Comply,,,43.64027,-79.53813,65c67d754d52bde429ec9cccfe038ab7,other,0.626
79532,9016993,105047001.0,VALLEY PARK JR. HIGH,Elementary School Food Services,130 OVERLEA BLVD,Pass,2,,2022-09-28,,,,,43.71045,-79.33587,3714379a757443b2db8f530f4e860198,other,0.5
79533,9016993,105160055.0,VALLEY PARK MIDDLE SCHOOL CAFETERIA,Elementary School Food Services,130 OVERLEA BLVD,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2023-04-25,M - Minor,Notice to Comply,,,43.71045,-79.33587,a228d53abcdb97582e29336161ba1876,other,0.23
79536,10597968,105160057.0,VALLEY PARK MIDDLE SCHOOL SNP,Student Nutrition Site,130 OVERLEA BLVD,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2023-04-25,M - Minor,Notice to Comply,,,43.71045,-79.33587,d88ab784b81ef58171b72f5534c70224,other,0.417
79537,10237537,105043044.0,VALLEYFIELD JR. SCHOOL SNACK PROGRAM,Student Nutrition Site,35 SASKATOON DR,Pass,1,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1),2022-09-21,C - Crucial,Notice to Comply,,,43.69422,-79.53822,7c72b0d7bb5f10b7f03078437d884b98,other,0.333
79542,10368076,105158204.0,VALLEYFIELDS FAMILY RESTAURANT,Restaurant,1222 LAWRENCE AVE E,Pass,2,,2023-04-21,,,,,43.74142,-79.32001,2289f0e4c486539ab7e98403051e8af9,other,0.5
79548,9422557,105091153.0,VALLEYVIEW RESIDENCE (MAIN KITCHEN),Institutional Food Services,541 FINCH AVE W,Pass,3,Food premise not maintained with ceilings in good repair in food-handling room - Sec. 7(1)(g)  ,2022-12-21,M - Minor,Notice to Comply,,,43.77091,-79.44625,7e50bd7a7d76713fcd3b969b4caa9c74,other,0.614
79554,9016995,105023260.0,VALLEYWOOD'S TUCK SHOP,Food Store (Convenience/Variety),29 VALLEY WOODS RD,Pass,1,,2022-08-16,,,,,43.754,-79.33178,020ec603abaf2b048dc1833c8def2f8a,other,0.5
79556,10639181,105033336.0,VAN HOA HERBS INC,Food Store (Convenience/Variety),"1991 FINCH AVE W, Unit-C",Pass,1,,2022-09-02,,,,,43.75678,-79.51935,80894a7f5b43da270c8be7707cb14e6d,other,0.5
79557,9075465,105306820.0,VAN HORNE DAY CARE CENTRE,Child Care - Food Preparation,201 VAN HORNE AVE,Pass,3,,2024-01-11,,,,,43.7864,-79.35371,4a3573916434f17b0b361ab1a7072919,other,0.5
79562,10370035,105071223.0,VANESSA FLOWERS & CARRIBEAN GROCERY,Food Store (Convenience/Variety),116 ANACONDA AVE,Pass,1,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2022-11-10,M - Minor,Notice to Comply,,,43.71862,-79.27369,a6e56afb03c6e6c83bb86547d0e4fe79,other,0.422
79570,10423709,104955602.0,VANIPHA ASIAN GOURMET,Food Caterer,221 GEARY AVE,Pass,3,,2022-07-04,,,,,43.66938,-79.43876,4301bb50310cc2a4e362c821f5a50d10,other,0.5
79576,10654251,105039786.0,VANITY NAIL AND BEAUTY BAR,Cocktail Bar / Beverage Room,2358 BLOOR ST W,Pass,1,,2022-09-27,,,,,43.65024,-79.48138,1d14e63ba22b808074f20f6475acb516,other,0.5
79578,10782211,105180307.0,VANTA COFFEE CLUB & EATERY,Food Take Out,"4711 YONGE ST, Unit-C102",Pass,2,,2023-05-26,,,,,43.75964,-79.40988,ac656fed289bca3fe3be8b00df2d589d,other,0.5
79582,10426846,105086489.0,VANTAGE VENUES,Banquet Facility,"150 KING ST W, Flr-27",Pass,3,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ,2022-12-13,S - Significant,Corrected During Inspection,,,43.64808,-79.38449,c27944be2c350e45d344b8e90057001e,downtown,0.683
79591,10405711,105017078.0,VARI COFFEE DELI,Food Store (Convenience/Variety),2432 DUFFERIN ST,Pass,1,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2022-08-04,M - Minor,Notice to Comply,,,43.69803,-79.45151,c0c284814f120dc11cd5a855347788af,other,0.43
79596,10632385,105057632.0,VARIETY STORE,Food Store (Convenience/Variety),1251 ST CLAIR AVE W,Pass,1,,2022-10-19,,,,,43.67705,-79.44611,b9c59b1f687aff8218f606192314bdb6,other,0.5
79597,10758342,105003882.0,VASANTHAM SUPERMARKET,Supermarket,"2900 MARKHAM RD, Unit-A36",Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,2022-07-11,S - Significant,Corrected During Inspection,,,43.82409,-79.24881,d0c6017418a004f6c4417c39ea6b16ee,other,0.252
79599,10506294,104999655.0,VATICA INDIAN FOOD,Food Take Out,2018 SHEPPARD AVE E,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-06-30,M - Minor,Notice to Comply,,,43.77537,-79.33044,585e00b06697b0a7570588ec87b8dc1b,other,0.216
79606,9379216,105054399.0,VATICANO RISTORANTE,Restaurant,25 BELLAIR ST,Pass,2,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ,2022-10-12,S - Significant,Corrected During Inspection,,,43.67077,-79.39087,3d3a61feb9627ace00bca252ce78753e,bloor,0.54
79613,10468133,105134668.0,VATRA CHEESE & DELI,Food Take Out,3878 BLOOR ST W,Pass,2,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ,2023-03-09,M - Minor,Notice to Comply,,,43.64063,-79.54186,00e99210af2ed95d431fea75114d6366,other,0.654
